2.256227369493622348e+00,-4.399999999999999745e-02
2.254176589285389554e+00,1.179999999999999938e-01
2.252088630584816453e+00,-2.800000000000000058e-02
2.250045363817818611e+00,-1.000000000000000056e-01
2.248005801305293705e+00,-4.000000000000000083e-03
2.245969932983155282e+00,1.640000000000000069e-01
2.243937748823742417e+00,7.799999999999999989e-02
2.241909238835653628e+00,-7.199999999999999456e-02
2.239884393063583889e+00,8.400000000000000522e-02
2.237822814964537610e+00,1.580000000000000016e-01
2.235805340689854148e+00,1.239999999999999991e-01
2.233791500783628425e+00,1.000000000000000056e-01
2.231781285434027318e+00,1.660000000000000087e-01
2.229774684864505030e+00,5.600000000000000117e-02
2.227771689333644556e+00,7.199999999999999456e-02
2.225772289135000026e+00,2.000000000000000042e-02
2.223776474596940389e+00,1.340000000000000080e-01
2.221784236082492647e+00,5.600000000000000117e-02
2.219755826859045378e+00,7.000000000000000666e-02
2.217770782658463169e+00,2.000000000000000042e-02
2.215789285586648116e+00,1.439999999999999891e-01
2.213811326144397462e+00,1.059999999999999970e-01
2.211836894866397785e+00,5.999999999999999778e-02
2.209865982321072231e+00,1.300000000000000044e-01
2.207898579110430415e+00,1.120000000000000023e-01
2.205934675869920980e+00,3.599999999999999728e-02
2.203974263268280609e+00,1.280000000000000027e-01
2.202017332007387473e+00,-8.000000000000000167e-02
2.200063872822114242e+00,-5.000000000000000278e-02
2.198113876480181528e+00,-2.199999999999999872e-02
2.196167333782012676e+00,2.800000000000000058e-02
2.194224235560588987e+00,-8.799999999999999489e-02
2.192284572681305388e+00,3.599999999999999728e-02
2.190348336041828770e+00,7.000000000000000666e-02
2.188415516571952768e+00,3.599999999999999728e-02
2.186486105233460098e+00,-7.799999999999999989e-02
2.184560093019978222e+00,8.799999999999999489e-02
2.182637470956839909e+00,3.400000000000000244e-02
2.180718230100946009e+00,-2.800000000000000058e-02
2.178802361540624233e+00,1.459999999999999909e-01
2.176889856395491929e+00,2.199999999999999872e-02
2.174980705816319304e+00,1.239999999999999991e-01
2.173074900984893532e+00,1.459999999999999909e-01
2.171172433113881528e+00,-7.399999999999999634e-02
2.169273293446695394e+00,-6.600000000000000311e-02
2.167377473257358744e+00,6.000000000000000125e-03
2.165484963850372147e+00,1.739999999999999880e-01
2.163595756560580785e+00,9.800000000000000377e-02
2.161747528808772412e+00,-1.000000000000000021e-02
2.159864834265210476e+00,5.999999999999999778e-02
2.157985416195332462e+00,5.600000000000000117e-02
2.156109266053450657e+00,1.799999999999999864e-02
2.154236375323569597e+00,-1.000000000000000021e-02
2.152366735519258611e+00,-2.999999999999999889e-02
2.150500338183520821e+00,1.400000000000000133e-01
2.148637174888669232e+00,1.859999999999999987e-01
2.146777237236197511e+00,4.399999999999999745e-02
2.144920516856653414e+00,1.580000000000000016e-01
2.143104044244728446e+00,5.600000000000000117e-02
2.141253669487134914e+00,-5.000000000000000278e-02
2.139406487232573983e+00,5.999999999999999778e-02
2.137562489225995233e+00,7.000000000000000666e-02
2.135721667240785493e+00,1.219999999999999973e-01
2.133884013078644060e+00,1.120000000000000023e-01
2.132086177547757089e+00,2.000000000000000042e-03
2.130254771598893537e+00,1.519999999999999962e-01
2.128426509208877437e+00,1.519999999999999962e-01
2.126601382290898457e+00,4.000000000000000083e-02
2.124779382785859649e+00,-8.200000000000000344e-02
2.122960502662260662e+00,1.400000000000000029e-02
2.121181018851140632e+00,1.079999999999999988e-01
2.119368291515689950e+00,1.900000000000000022e-01
2.117558659790293341e+00,1.799999999999999864e-02
2.115752115752115525e+00,-1.039999999999999952e-01
2.113948651505336063e+00,6.000000000000000125e-03
2.112184236973444040e+00,4.399999999999999745e-02
2.110386847524550191e+00,-2.000000000000000042e-02
2.108592514496573145e+00,6.800000000000000488e-02
2.106801230100072697e+00,5.199999999999999761e-02
2.105048721692187819e+00,3.400000000000000244e-02
2.103263450709003557e+00,8.599999999999999312e-02
2.101481205301156230e+00,8.999999999999999667e-02
2.099701977783798412e+00,2.000000000000000042e-03
2.097961255392944757e+00,6.400000000000000133e-02
2.096187980728594358e+00,3.400000000000000244e-02
2.094417701207668348e+00,-1.239999999999999991e-01
2.092685725858169921e+00,1.600000000000000033e-02
2.090921354377444974e+00,8.200000000000000344e-02
2.089159955521110668e+00,5.000000000000000278e-02
2.087401521783045055e+00,4.000000000000000083e-02
2.085681126267808327e+00,1.120000000000000023e-01
2.083928541418079927e+00,-9.800000000000000377e-02
2.082178899467701072e+00,-2.199999999999999872e-02
2.080467098419516159e+00,-7.399999999999999634e-02
2.078723261583852899e+00,-6.000000000000000125e-03
2.076982345650062012e+00,1.479999999999999927e-01
2.075279074827199643e+00,-1.600000000000000033e-02
2.073543920670223084e+00,1.000000000000000021e-02
2.071811665636330346e+00,7.799999999999999989e-02
2.070116861435726374e+00,-2.400000000000000050e-02
2.068390325271059371e+00,-1.200000000000000025e-02
2.066666666666666874e+00,1.059999999999999970e-01
2.064980266116005048e+00,2.020000000000000129e-01
2.063262283898234628e+00,5.999999999999999778e-02
2.061581432466582431e+00,-5.000000000000000278e-02
2.059869098641150753e+00,1.439999999999999891e-01
2.058159606957907339e+00,-6.400000000000000133e-02
2.056487055740749970e+00,1.100000000000000006e-01
2.054783170662998870e+00,8.000000000000000167e-02
2.053116100403999944e+00,2.000000000000000042e-02
2.051417794394997163e+00,1.200000000000000025e-02
2.049722295688971130e+00,4.399999999999999745e-02
2.048063423899578517e+00,5.399999999999999939e-02
2.046373463157026062e+00,7.799999999999999989e-02
2.044720005276696728e+00,2.999999999999999889e-02
2.043035555409101089e+00,-9.199999999999999845e-02
2.041387484977692957e+00,-5.800000000000000294e-02
2.039708519072919835e+00,-1.000000000000000021e-02
2.038065809802439343e+00,2.000000000000000042e-03
2.036392301123300275e+00,-3.400000000000000244e-02
2.034721538512028083e+00,-1.219999999999999973e-01
2.033086848879342767e+00,-1.199999999999999956e-01
2.031421503579561527e+00,-3.200000000000000067e-02
2.029792110001637173e+00,-2.400000000000000050e-02
2.028132155708210593e+00,3.200000000000000067e-02
2.026508032489499733e+00,7.199999999999999456e-02
2.024853443067326619e+00,8.000000000000000167e-03
2.023234564678240588e+00,-2.800000000000000058e-02
